platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|267444573770|0,Balenciaga Arena High Blue Size 40! Buy It Now!!,150.02,GBP,Pre-owned - Good,,,standup4christ,GB,,https://www.ebay.co.uk/itm/267444573770?_skw=Balenciaga+Arena&hash=item3e44f0564a:g:GhUAAeSwn4to-Cwj,,2026-03-09T13:14:57.279115+00:00,Balenciaga Arena
ebay,v1|205789013598|0,Balenciaga ‘Arena’ Triple Wrap Leather Stud Bracelet,180.00,GBP,Used,,,shushlondon,GB,,https://www.ebay.co.uk/itm/205789013598?_skw=Balenciaga+Arena&hash=item2fe9fb265e:g:2QgAAeSwVplo37oV,,2026-03-09T13:14:57.279119+00:00,Balenciaga Arena
ebay,v1|406269375393|0,Balenciaga Arena Low -Grey/Stone Colour Leather Trainers -Size EU 35 - RRP £350,129.95,GBP,New without box,,,shepho-2474,GB,,https://www.ebay.co.uk/itm/406269375393?_skw=Balenciaga+Arena&hash=item5e978ab3a1:g:SBMAAeSwQFNo5RTh,,2026-03-09T13:14:57.279124+00:00,Balenciaga Arena
ebay,v1|397114906772|0,"Balenciaga Arena Leather Low White/Caramel, Size EU 40/UK 6",73.50,GBP,Pre-owned - Good,,,willialoc_61,GB,,https://www.ebay.co.uk/itm/397114906772?_skw=Balenciaga+Arena&hash=item5c75e49894:g:phQAAeSwjpRoqucH,,2026-03-09T13:14:57.279132+00:00,Balenciaga Arena
ebay,v1|205751226623|0,Balenciaga Men's Arena White Size 9,260.70,GBP,Pre-owned - Excellent,,,ady1adrian,GB,,https://www.ebay.co.uk/itm/205751226623?_skw=Balenciaga+Arena&hash=item2fe7ba90ff:g:Sz4AAeSw0qho2RAQ,,2026-03-09T13:14:57.279137+00:00,Balenciaga Arena
ebay,v1|205749273318|0,Balenciaga Arena High Top Blue Leather Mens 9,250.00,GBP,Pre-owned - Good,,,designer_exchange,GB,,https://www.ebay.co.uk/itm/205749273318?_skw=Balenciaga+Arena&hash=item2fe79cc2e6:g:5ugAAeSwk6Rprqni,,2026-03-09T13:14:57.279141+00:00,Balenciaga Arena
ebay,v1|205745668119|0,Balenciaga Arena High Red Size 9,465.70,GBP,New with box,,,ady1adrian,GB,,https://www.ebay.co.uk/itm/205745668119?_skw=Balenciaga+Arena&hash=item2fe765c017:g:9sQAAeSwMf1o1T9Z,,2026-03-09T13:14:57.279145+00:00,Balenciaga Arena
ebay,v1|397013005388|0,Balenciaga Arena Ladies trainers Leather White UK 6 EU 39,45.97,GBP,Pre-owned - Good,,,rolakly0,GB,,https://www.ebay.co.uk/itm/397013005388?_skw=Balenciaga+Arena&hash=item5c6fd1b44c:g:nTEAAOSwHepn9Bsp,,2026-03-09T13:14:57.279149+00:00,Balenciaga Arena
ebay,v1|365832892041|0,Balenciaga Arena Yellow Crackle Leather Sneakers – Rare,338.20,GBP,Pre-owned - Fair,,,9bl_61,GB,,https://www.ebay.co.uk/itm/365832892041?_skw=Balenciaga+Arena&hash=item552d56ee89:g:CnAAAeSwXZ1osroK,,2026-03-09T13:14:57.279156+00:00,Balenciaga Arena
ebay,v1|226941502209|0,Balenciaga Arena High Sneakers Black In Size EU 39,208.70,GBP,Pre-owned - Good,,,quickksaless,GB,,https://www.ebay.co.uk/itm/226941502209?_skw=Balenciaga+Arena&hash=item34d6c48301:g:yWQAAeSwb79oq5Pb,,2026-03-09T13:14:57.279165+00:00,Balenciaga Arena
ebay,v1|146791098080|0,Balenciaga Arena Blue Leather Gold Studded Sandals Size 5 1/2,94.30,GBP,Pre-owned - Excellent,,,maureensarahdeegan**,GB,,https://www.ebay.co.uk/itm/146791098080?_skw=Balenciaga+Arena&hash=item222d6e66e0:g:jukAAeSw0XloqvEW,,2026-03-09T13:14:57.279174+00:00,Balenciaga Arena
ebay,v1|116746920132|0,Balenciaga Arena Size 6,208.70,GBP,Pre-owned - Good,,,nath_warb,GB,,https://www.ebay.co.uk/itm/116746920132?_skw=Balenciaga+Arena&hash=item1b2ea8a0c4:g:bBcAAeSwZMZoqYua,,2026-03-09T13:14:57.279179+00:00,Balenciaga Arena
ebay,v1|376497080021|0,BALENCIAGA Arena Black Leather Studded Sandals SMALL MARK SIZE 40.5 WORN TWICE,213.40,GBP,Pre-owned - Good,,,kogi-699,GB,,https://www.ebay.co.uk/itm/376497080021?_skw=Balenciaga+Arena&hash=item57a8f986d5:g:WHUAAeSwTUBope1Y,,2026-03-09T13:14:57.279184+00:00,Balenciaga Arena
ebay,v1|317185804282|0,"Balenciaga Arena Men's size 41. dust bag, new laces. Authentic",141.10,GBP,Pre-owned - Good,,,jlsunde_6,GB,,https://www.ebay.co.uk/itm/317185804282?_skw=Balenciaga+Arena&hash=item49d9bf47fa:g:eUsAAeSwVphooMb7,,2026-03-09T13:14:57.279188+00:00,Balenciaga Arena
